x,y
929257,1941322
929952,1943323
930725,1943827
931119,1945617
931245,1947377
931868,1943406
931870,1943814
931360,1943864
933897,1942978
932061,1945591
931272,1947676
928914,1947621
931864,1949601
931373,1949624
931932,1947632
932405,1949034
932946,1950088
934062,1949510
933072,1949641
933355,1949723
926151,1950668
925438,1955002
925040,1955833
927053,1955220
927288,1947349
927196,1947589
914597,1959120
913040,1971347
946981,1683068
946908,1683496
946764,1684033
946719,1684457
947251,1682677
947228,1682896
947213,1683186
947234,1684537
947131,1685646
948047,1681779
947437,1682837
947685,1683360
947861,1683659
947328,1683981
948122,1684144
948631,1684662
940540,1681498
939122,1682991
941357,1684046
941338,1685031
941331,1685432
941675,1680823
942552,1684231
942016,1685383
943214,1684257
943829,1685288
943230,1678293
943408,1679396
944966,1679781
945192,1680443
944062,1683016
945477,1682176
945273,1682338
945619,1683219
945700,1683699
946291,1682247
946975,1682437
944312,1685331
943473,1687014
942313,1690258
945254,1687810
947426,1686355
945979,1687735
947909,1686948
935755,1683185
937856,1687334
937974,1687820
938900,1688576
939205,1688583
940124,1691563
993711,1814751
993137,1816112
993902,1816662
993939,1817920
994194,1814383
994034,1814686
993949,1814914
993963,1815760
994510,1815111
994260,1815919
994773,1817071
994814,1813924
995112,1815170
995360,1816079
995115,1816482
996095,1813277
995884,1814519
991492,1814593
990887,1815163
992625,1813440
992146,1813918
992979,1814422
994145,1812864
993575,1814106
993614,1814711
988780,1816605
988937,1816823
988857,1817040
986649,1817101
988313,1817226
989237,1812875
990059,1816032
989235,1816371
989107,1817116
989178,1817812
989858,1817821
991180,1816382
990150,1817807
990605,1817819
984886,1817768
982535,1818139
984515,1818561
983679,1818862
985672,1816787
985545,1817462
985466,1818533
986365,1816813
985971,1817998
986387,1817170
989054,1824389
991534,1817729
992405,1817909
992059,1819983
992475,1816772
993426,1826836
995033,1817590
993457,1817935
993889,1818238
1163447,1730106
1163977,1730433
1164287,1730703
1164955,1730071
1166893,1730693
1165963,1731049
1166890,1733030
1167026,1731808
1167293,1731805
1167730,1732023
1163882,1727754
1159865,1729651
1164493,1727949
1165382,1729217
1163886,1729572
1165712,1728409
1165550,1728820
1173713,1723073
1173951,1723540
1173901,1728429
1174704,1728712
1174760,1723611
1174848,1724036
1174907,1724289
1174965,1724661
1175000,1724844
1175081,1728209
1175224,1726878
1175227,1727976
1171372,1728051
1168706,1731092
1167752,1738249
1167628,1738786
1172100,1726711
1147547,1731591
1164017,1716351
978333,1833432
978442,1834999
982826,1831390
978634,1834560
953271,1922526
953294,1922783
955995,1923028
953760,1923786
956056,1921277
956490,1922633
956915,1921245
956683,1921627
956916,1922179
958245,1921560
957149,1921881
955282,1918223
953305,1920422
957301,1916871
957775,1918014
957884,1918359
959019,1916372
958525,1916533
955759,1918745
955560,1919064
955088,1921038
956086,1918889
956451,1919048
956045,1919073
957122,1919420
955999,1920107
957917,1918383
958058,1918922
957243,1919208
957742,1919756
957171,1919990
957146,1920404
958518,1918309
959030,1917986
958636,1918742
959074,1920555
959184,1920933
959357,1917052
959460,1919165
959306,1922078
959528,1916326
959899,1919511
959648,1921370
959850,1921578
960029,1921890
960153,1916408
960519,1920912
961100,1916432
962366,1916621
962345,1917514
964805,1935953
965053,1935979
966965,1937191
967095,1937896
967143,1937227
967433,1938023
967808,1938205
968235,1940486
968557,1937903
968622,1938642
968365,1940716
968454,1941568
969134,1938193
968995,1939272
967146,1935899
967202,1936948
968562,1936636
967900,1936799
968241,1937649
968543,1937851
969390,1936885
969841,1937145
970443,1937113
969670,1938469
969914,1939140
965341,1926407
965022,1933863
965362,1927951
965378,1931111
965712,1932613
965831,1931726
966511,1931536
967144,1934815
959771,1970471
959652,1971002
959859,1971565
958916,1972449
960109,1966922
960186,1970516
960490,1971389
960098,1971329
959966,1973277
960916,1967392
962941,1970579
961031,1970840
962081,1970918
962085,1972662
963327,1970253
964128,1971839
965913,1972925
963025,1973110
949121,1932952
948749,1933639
947458,1936291
949989,1931745
950512,1931821
951136,1932349
949928,1933427
951839,1931200
951547,1931688
951394,1932571
951774,1932734
952024,1930301
952291,1931511
951864,1932518
951947,1933909
952610,1930545
952923,1931502
952694,1931637
952522,1933054
952281,1933980
953654,1933186
953697,1933467
953678,1933810
953193,1934103
942213,1938242
942056,1939629
942691,1941853
942908,1942476
943264,1942314
943834,1939398
944050,1941807
945096,1937398
946157,1939301
944827,1940328
945228,1940421
960196,1883406
960809,1895504
961078,1894004
960872,1894986
961216,1896407
962885,1888671
961260,1896836
965721,1888090
963205,1888278
965585,1888502
963058,1888612
960813,1988961
960309,1989069
961205,1986033
961065,1986399
960974,1986949
961059,1988118
961682,1988928
961457,1994142
961609,1995584
941786,1922934
941970,1924344
942689,1921991
943561,1922739
942338,1924298
944426,1922655
943887,1922739
944572,1922851
938051,1925177
936846,1925800
940641,1923453
939867,1924487
941210,1924420
940431,1962722
944924,1953610
946859,1962024
935665,1961745
935513,1962886
936129,1961972
935843,1962540
937556,1960271
931678,1962972
933235,1963950
933528,1964405
934327,1963333
933958,1963544
934580,1963777
935374,1963235
936025,1964153
935655,1965438
934710,1965537
934706,1966112
935909,1966256
936230,1964563
936313,1965043
954029,1934818
954595,1935512
954840,1936411
955090,1936721
955498,1936062
955990,1937262
955753,1937916
958689,1940176
958338,1940197
968508,1955447
968319,1955803
969706,1954495
971158,1955062
972167,1967845
972033,1968376
973366,1954916
982634,1960662
959828,1904879
961642,1905711
960286,1906415
961267,1908093
960694,1908923
959867,1910245
959459,1910693
961729,1904224
961704,1906335
962299,1904142
962144,1906462
961808,1906851
962142,1904850
962544,1905527
963049,1905145
962801,1906308
963336,1906728
962938,1906777
932236,1927626
931493,1928510
932170,1930171
933386,1927584
932366,1927813
935745,1936845
936912,1938096
938312,1940215
943918,1931792
940644,1931991
949217,1926151
949897,1929073
950044,1930461
950807,1928111
950978,1928606
950523,1929413
951271,1924704
953188,1928315
952615,1928992
953565,1927473
953377,1928006
954348,1927757
954434,1932729
955694,1931709
958008,1932750
968985,1946373
970562,1949498
972213,1950134
972212,1952022
972439,1951242
972708,1952058
972809,1949775
972707,1951292
973594,1948115
973876,1948792
974106,1949206
973760,1951180
972959,1951351
975816,1948385
974235,1948604
974611,1948902
974899,1949083
974291,1915214
972422,1915295
982024,1915103
964769,1913748
964532,1919069
964965,1919238
965937,1919762
965450,1921761
961795,1921951
962871,1924079
964328,1924773
964171,1924953
964829,1925103
964820,1926077
964809,1926395
964830,1926748
965351,1925286
966535,1924999
966155,1925866
965357,1926355
933547,1967760
933574,1968334
931565,1974810
934720,1967727
936008,1973339
936067,1974134
938657,1970845
995290,1919971
995298,1920212
997846,1917979
995328,1920607
999233,1916630
968419,1888794
966975,1893439
973594,1890182
975018,1890231
979398,1889601
979008,1890102
923139,1960844
922909,1961060
923112,1961184
929388,1958499
929808,1958804
927554,1960172
927693,1960883
935706,1955875
935322,1956225
931102,1958128
959106,1911611
934323,1912732
961908,1912421
959360,1912894
960640,1913426
962336,1912070
962138,1912214
964384,1912344
970420,1928613
969970,1928874
969202,1929112
971613,1927264
974548,1927757
976473,1930240
976629,1933072
977074,1936608
978766,1934392
978476,1935001
977123,1934981
977740,1935430
978799,1934969
986399,1927763
984515,1928578
980836,1932583
960068,1976117
960311,1980335
963018,1982161
963273,1978367
964312,1979907
966390,1975689
967641,1978445
967832,1979170
967924,1979603
968105,1980060
968420,1980441
969076,1980894
970321,1983315
972859,1987285
974481,1987791
976014,1992732
982473,1993528
1008202,1914104
1012033,1920447
1010573,1920834
1012231,1919562
1012165,1920027
989817,1966527
991471,1968936
992529,1970717
993285,1971377
1000151,1968440
993698,1971931
996871,1975556
1001175,1981208
1001300,1979718
1001181,1980093
1001309,1980813
988369,1947745
984082,1949466
999254,1943135
998610,1944108
995235,1945834
1018810,1986087
1019531,1986343
1019915,1986642
1019652,1988151
1020085,1989109
1022342,1983309
1021892,1984027
1020214,1985475
1021061,1989684
1023735,1982936
1022555,1988159
1038132,1926291
1038199,1927490
1037389,1928680
1038616,1928708
1039414,1925573
1039623,1925993
1038828,1926862
1039307,1927998
1039340,1928699
1040212,1925551
1040227,1927717
1039679,1928044
1039984,1933161
1041558,1924403
1040650,1925234
1040648,1925913
1040443,1926763
1040305,1927138
1123359,1974594
1142024,1946158
1141809,1948637
1141799,1948977
1142388,1945057
1132599,1909409
1131217,1910138
1135895,1900763
1093761,2018582
1094152,2022407
1094288,2023471
1095565,2023993
1096574,2020331
1096420,2020906
1096449,2021252
1095967,2021640
1147594,1939122
1146845,1939423
1148443,1940324
1149472,1937492
1148648,1938364
1148488,1939379
1031611,1964444
1034309,1965400
1035246,1965742
1040071,1973862
1060359,1968405
1042895,1943263
1043417,1943041
1085403,1909559
1119405,1944806
975350,2023079
1062139,2013708
1093375,2028088
1091369,2032924
1098472,2008975
1097889,2009290
1107034,2003174
1099407,2012494
999414,1847459
999075,1847588
998666,1848742
999134,1848780
999130,1849036
1000011,1846004
999948,1846472
999891,1847455
1000079,1845339
1000544,1845695
996421,1848553
997060,1845950
997382,1846416
996765,1847401
998371,1845487
997956,1845820
997571,1846545
998147,1848668
998743,1846326
998979,1847429
993212,1845771
993616,1847862
995803,1848505
996662,1849487
993313,1855919
992418,1857620
996264,1859942
995755,1860299
997750,1851055
998816,1851875
998513,1852943
998960,1851033
999016,1850401
999408,1851843
999638,1851849
1037711,1885490
1037808,1886288
1036753,1887058
1038165,1887171
1037198,1887763
1038569,1886080
1038657,1887175
1038155,1887756
1039040,1885906
1039079,1887731
1062294,1902808
1062593,1903777
1063042,1904272
1064101,1904103
1006619,1812275
1024925,1797581
1006503,1865074
1006167,1865593
1007277,1865314
1007746,1865551
995331,1862715
994596,1873696
994913,1874032
995117,1887928
995647,1873811
997197,1874763
997852,1875363
998975,1878955
1000701,1879019
1000501,1879291
1026246,1867855
998468,1885700
998750,1885842
997230,1886613
999155,1885227
1008366,1887751
1016078,1881328
1016913,1881341
1076117,1886945
1077370,1887843
966881,1865401
968974,1869000
969096,1866726
969210,1869007
969514,1869026
967068,1866755
966680,1866917
965104,1868328
967479,1868972
967283,1869881
967677,1869818
967492,1870536
967997,1869992
967741,1871265
966358,1828984
967746,1829608
966410,1830551
967361,1830716
968383,1830788
913464,1813628
919020,1817466
918576,1817520
917891,1818676
919270,1816863
919802,1817382
956683,1863851
955355,1864840
964892,1866608
905379,1864306
906004,1864882
906286,1865270
905466,1868469
906496,1864048
906457,1864858
907194,1864934
908253,1864040
907584,1864619
962658,1799947
962912,1800824
962342,1801375
963474,1799386
976791,1809461
922290,1878110
922708,1878343
919475,1886110
927317,1878531
935184,1884648
949334,1808660
948120,1809699
926907,1786783
926407,1788268
927894,1786653
924246,1844369
911005,1844944
914478,1845183
925845,1845082
925149,1845554
926881,1851266
934436,1851418
936195,1853242
938093,1854306
925668,1856559
939993,1855328
940725,1859316
942748,1860311
892520,1862460
890754,1862792
892028,1862852
894837,1845115
893083,1862151
894815,1862329
965939,1757356
964676,1757955
967543,1759256
966746,1760178
929259,1773948
927223,1774337
928679,1776659
929286,1775556
929699,1776217
931090,1774602
951190,1773098
952848,1773662
953204,1773674
941280,1730725
940833,1731391
940598,1732446
942516,1729216
941746,1729571
942757,1729606
942130,1730244
942615,1733046
943770,1728381
943047,1729175
947466,1742636
988890,1711701
988591,1712334
989700,1713309
944341,1756647
944454,1755960
945139,1756442
944989,1758018
955324,1753468
945569,1757130
961770,1767546
961691,1767844
961488,1768294
968928,1764949
969854,1771630
1015937,1779265
980267,1737871
979192,1742005
980380,1739339
926720,1716097
927227,1718550
925504,1732741
930777,1748110
898034,1644665
898728,1645488
898421,1645510
898783,1645944
896320,1646068
899334,1646201
898279,1646772
899342,1647038
897711,1647263
899305,1647497
900200,1645474
900724,1645702
901226,1646004
901060,1646793
901264,1647359
901629,1646463
901467,1648422
902169,1645510
902280,1646584
902695,1645794
903001,1645857
902983,1646768
1014917,1640783
1014877,1641335
1013646,1642752
1015251,1640526
1018282,1639391
1016347,1639475
1015924,1640262
1017890,1641600
1017799,1643231
1020866,1638576
1018879,1640020
1000732,1660736
1000139,1661205
998833,1662253
999203,1662269
1001627,1661754
1001739,1662291
1001965,1662561
1002347,1663857
1001976,1664133
928273,1666996
934190,1669818
929172,1671467
939942,1672649
944382,1698093
952745,1700703
952828,1701671
953140,1702293
951986,1702675
954752,1703189
966593,1697727
997588,1690551
966435,1614899
966952,1616422
979711,1623008
980283,1623707
961994,1641549
950593,1673096
951895,1673245
952411,1673505
953747,1673494
952536,1674366
944352,1630523
945517,1631914
933776,1627565
927498,1634436
934915,1626282
916997,1619503
917387,1620024
917606,1619371
918274,1620005
908490,1638838
906234,1639871
904702,1642638
914770,1637024
926186,1650759
927015,1657990
899178,1672025
891649,1679895
890126,1680471
902004,1658658
902076,1659465
906772,1666371
906605,1666984
900508,1670197
908775,1650306
909097,1651259
918537,1682899
909324,1698524
909006,1698750
909668,1699434
924451,1695865
932304,1697717
933873,1699883
933070,1700098
934357,1701407
935014,1699419
934577,1699936
934696,1700754
935255,1701280
935402,1699112
936598,1703453
930711,1591953
931542,1591467
886357,1610391
891395,1652928
1171348,1777917
1168110,1783391
1168741,1785595
1168473,1786546
1154988,1762245
1154770,1764568
1155103,1762958
1155662,1763557
1155616,1764769
1054149,1792030
1054060,1792656
1055572,1793088
1056165,1791273
1055614,1791751
1055621,1792396
1058937,1791164
1056697,1791543
1107304,1841789
1107626,1839372
1109471,1841490
1108453,1841569
1110173,1841309
1110631,1839730
1112789,1840283
1111845,1841006
1077193,1789960
1077286,1791778
1075281,1792476
1074741,1792609
1075552,1793031
1072873,1794095
1077527,1788122
1077623,1791622
1083942,1789002
1083303,1789553
1082542,1790828
1098693,1867983
1099792,1869052
1100425,1869841
1100045,1870148
1099594,1870242
1099321,1870847
1100378,1870201
1101207,1870723
1124765,1770281
1123898,1771410
1123569,1771753
1128356,1778559
1129024,1773807
1129230,1774692
1129045,1775448
1058377,1824554
1058348,1825027
1057959,1842152
1058529,1821938
1058404,1824104
1059053,1824434
1058605,1824452
1059425,1824606
1061830,1843439
1058153,1847343
1050286,1849797
1062523,1844279
1111517,1759170
1112094,1760441
1112668,1760462
1113198,1760782
1113902,1761294
1106367,1818670
1083907,1821328
1107188,1818074
1168373,1809556
1168319,1811038
1168631,1819579
1168809,1815710
1169276,1819677
1169645,1819713
1168910,1819747
1112732,1739228
1107206,1743980
1071191,1769308
1080994,1776481
1080962,1777214
1080965,1778032
1076175,1783536
1081297,1778185
1081178,1787266
1095188,1776646
1069521,1845756
1084379,1850493
1085442,1850781
1109383,1877762
1173623,1858561
1101731,1696822
1104050,1693656
1102688,1696792
1104762,1694654
1107751,1691173
1106628,1691941
1107850,1692503
1105451,1694326
1108496,1690646
1107830,1692280
1108466,1692300
1096145,1686912
1096361,1687762
1096565,1688348
1097570,1690250
1096764,1690727
1097976,1690393
1097736,1690777
1098133,1690191
1098345,1690322
1098169,1690540
1097815,1693100
1096857,1693551
1099563,1695304
1106167,1684732
1107067,1684791
1109112,1685569
1108857,1685570
1109958,1683983
1109592,1684725
1109997,1683439
1109973,1683696
1051594,1685850
1051203,1686337
1051793,1688836
1053107,1689034
1052434,1689083
1055315,1684674
1055338,1685040
1053671,1688923
1056181,1687947
1056141,1688816
1082683,1648454
1082473,1649462
1083748,1653180
1083493,1653942
1083793,1648889
1084224,1650185
1084202,1652194
1084107,1652663
1084606,1650862
1084874,1651766
1084953,1651282
1084972,1652246
1052147,1659560
1052672,1659849
1052797,1660603
1051656,1672287
1045357,1682963
1053274,1676863
1053446,1677465
1053660,1679626
1122485,1691837
1112297,1701888
1111545,1702494
1125118,1693121
1123717,1693672
1124179,1696941
1112741,1723070
1112605,1723555
1112252,1723898
1112006,1724062
1113526,1721673
1113264,1722075
1112969,1722526
1113013,1723646
1113803,1719155
1113847,1722042
1113745,1722431
1114466,1720117
1114682,1720990
1114640,1724797
1102921,1655375
1102746,1655821
1103297,1655924
1104273,1652942
1105310,1658068
1137524,1704286
1139375,1706071
1139815,1707794
1140461,1708130
1150021,1710043
1151682,1714439
1082318,1698248
1082142,1698637
1084423,1698502
1092607,1701917
1092028,1710505
1088787,1710790
1089172,1710866
1089089,1711326
1089882,1727707
1093170,1717763
1091131,1725076
1090232,1727285
1056859,1659475
1075813,1663987
1075531,1664445
1075418,1665007
1075024,1665075
1076184,1664829
1078648,1673093
1078955,1673674
1079140,1673898
1079603,1674690
1036072,1650350
1035582,1653856
1036517,1648840
1036468,1649745
1028240,1666922
1041695,1700022
1023850,1725441
1038087,1743446
1056451,1713211
1059747,1722750
1059731,1730318
1060088,1730345
904121,1498969
906733,1499540
906161,1499578
905567,1500070
906372,1500655
906779,1500218
907100,1500220
908946,1500472
906783,1501927
911188,1498817
910229,1500766
910620,1501048
913231,1501623
910860,1502126
912521,1473892
913183,1473366
912629,1473364
913988,1474055
953108,1952250
953813,1952381
954361,1953035
953832,1953042
953510,1953078
952184,1955750
954750,1952444
954932,1952449
955612,1952487
955962,1954139
956429,1952525
955996,1952527
956658,1952559
956892,1952621
956028,1953081
957219,1952722
957809,1952971
953405,1951000
953204,1951256
953824,1952088
954219,1951424
954011,1951745
954739,1952007
956768,1950724
956340,1951183
957192,1951672
957757,1951902
957892,1952169
957249,1952323
952159,1946600
952402,1947145
952753,1947582
955403,1946895
953094,1948018
955449,1948483
952876,1948886
956020,1947388
956250,1948780
956423,1947801
956795,1947867
958925,1949552
958955,1949075
959064,1951959
959711,1950361
962056,1949015
961844,1949149
961485,1949289
961811,1949987
962366,1949828
962853,1950952
962920,1952551
963419,1948122
964232,1948350
963222,1948657
963378,1949614
963852,1950159
963583,1951188
963112,1951520
965071,1949610
959202,1952723
958894,1953309
960450,1952782
959823,1953540
962256,1953372
962522,1953490
962855,1953630
962921,1954238
963497,1954879
962929,1955142
963649,1953553
963607,1954415
964000,1955472
964662,1955192
964820,1957134
956408,1954458
957028,1954815
957926,1956023
957083,1956159
959272,1956074
960601,1956706
960868,1956890
961715,1957358
957748,1957895
957488,1958506
957470,1958896
957916,1959607
957876,1960538
958188,1958624
958059,1959073
958103,1959957
958407,1959643
958307,1960113
958486,1960325
958530,1957581
958575,1956770
958535,1957181
958868,1959646
958547,1959909
958859,1960869
959078,1961403
959394,1961998
959530,1962303
959669,1962898
959805,1963046
959966,1963418
959784,1963616
960291,1964513
960751,1960799
960576,1961570
960312,1958421
960779,1961595
960509,1964433
961999,1957468
961368,1959343
961903,1959681
962566,1957683
962024,1961160
962328,1958512
963571,1958090
948550,1954678
948266,1954958
948389,1956428
948559,1957047
948838,1954354
948875,1956744
948814,1958131
948782,1958767
950119,1956197
949050,1956469
949813,1956762
948949,1957872
949569,1951806
949717,1952116
948627,1952366
949361,1953028
949746,1953369
948178,1953824
948012,1953995
950371,1951362
950207,1953733
950224,1954457
950420,1954636
950698,1954803
950968,1954480
951297,1955167
952515,1951271
952873,1951936
951703,1955322
946455,1952215
947971,1950079
948034,1951941
951502,1949541
941174,1947639
941567,1947635
940696,1948684
942450,1947797
943798,1947931
943793,1948308
944816,1948058
945857,1948152
942322,1948119
938473,1952851
942478,1947863
943778,1948055
943807,1950440
941690,1944117
944481,1944602
942247,1944893
944769,1945491
946064,1942436
944944,1943310
946640,1943121
945265,1942032
944872,1943115
945879,1942255
946035,1942407
946736,1940452
946717,1940999
946974,1939673
946758,1941324
946786,1941528
947202,1937889
947282,1942431
946372,1947995
946736,1947743
946805,1948690
947901,1947536
948089,1946738
948623,1946269
948395,1946987
949473,1944618
951189,1945036
950294,1946397
951611,1944398
953659,1945109
951918,1946180
953965,1944883
948246,1942683
948135,1943233
949958,1941523
949593,1942740
949273,1942889
951565,1942279
951038,1942682
951886,1942449
951650,1942635
955910,1945209
956148,1945289
956612,1945439
957476,1944989
957292,1947048
959018,1940318
958375,1942835
957934,1945118
959436,1940659
958044,1945153
957562,1946465
957807,1946564
958303,1946823
957357,1947142
957974,1948140
958836,1945459
958516,1946188
958820,1947862
959073,1944727
959201,1945594
958943,1946324
959449,1943008
959589,1944895
959275,1947198
960141,1945126
960599,1947557
961004,1941918
964822,1943176
960808,1945372
961064,1945481
965283,1945159
965454,1946238
965247,1946295
964491,1946354
966147,1942328
966194,1947425
966957,1941408
966503,1943349
966303,1943769
966703,1948885
967028,1941892
968553,1943832
966857,1948848
966808,1949164
967448,1948842
967516,1948040
968058,1948330
967686,1948503
967511,1948571
968286,1949096
968578,1950642
971177,1949795
971643,1949985
971924,1950047
1139175,1679083
1139002,1679494
1139261,1679693
1138957,1679909
1140002,1679289
1139857,1680740
1140088,1679714
1140042,1680053
1138201,1679404
1137917,1680496
1138287,1681125
1138461,1676995
1138749,1677134
1138920,1678956
1138533,1680209
1138350,1680485
1138917,1678643
1140183,1680747
1140270,1681009
1140201,1681343
1140539,1681548
1140224,1681637
1140707,1681209
1140954,1681611
1140720,1682024
1140951,1682395
1141165,1682156
1140968,1682695
1141458,1683019
1141681,1682377
1142078,1683559
1142046,1683968
1142505,1683555
1142371,1683927
1140524,1678120
1140484,1678465
1140117,1678690
1140373,1678804
1140767,1677167
1140736,1678034
1140750,1678492
1140755,1678629
1143320,1676798
1142743,1676820
1143166,1677113
1141197,1678826
1142552,1678905
1141842,1679218
1138473,1685259
1139576,1685369
1138647,1685515
1141210,1685770
1140977,1686318
1142177,1684975
1141606,1685777
1141992,1685848
1141599,1687253
1141998,1685517
1142050,1684711
1142172,1685576
1142637,1684953
1143064,1687542
1143292,1687875
1142856,1691411
1143687,1691854
1143751,1690985
1145782,1691088
1146311,1689613
1142728,1684110
1142722,1684450
1142412,1684843
1142606,1684884
1142829,1683527
1143274,1683505
1145086,1682816
1145011,1683373
1145189,1683397
1145241,1684789
1145831,1683460
1146770,1683477
1145605,1683535
1145887,1683706
1145539,1684521
1136245,1690340
1136615,1690911
1136983,1691263
1137247,1691641
1137351,1692141
1137360,1693089
1137639,1693692
1137743,1694305
1137486,1694339
1139399,1691910
1139921,1691920
1148356,1686996
1147491,1688481
1147696,1688724
1147099,1689947
1148641,1686623
1149245,1687132
1151539,1686355
1151199,1686713
1151884,1687001
1152617,1687292
1133100,1677708
1133130,1679140
1132965,1680934
1134705,1677668
1135739,1677770
1136475,1678336
1135552,1679231
1133828,1679962
1144529,1693212
1144278,1693275
1144616,1694013
1144404,1694201
1144760,1695491
1144816,1695952
1144931,1694962
1144900,1695719
1147211,1692513
1145011,1699847
1122110,1677913
1127938,1677971
1122096,1678902
1130531,1680597
1143582,1688347
1142876,1688380
1143421,1688457
1143748,1688523
1143037,1688920
1143296,1689263
1142680,1689766
1143787,1690245
1143867,1689607
1143828,1689987
1144124,1687800
1144067,1689005
1146327,1688862
1146605,1688872
1145885,1689188
1145114,1689343
1144700,1689663
1144441,1689673
1146323,1683980
1146508,1684208
1146563,1687457
1146150,1687527
1146798,1683528
1146812,1684674
1146758,1685104
1146807,1685351
1146694,1687306
1147083,1685103
1146895,1685731
1146963,1686117
1147027,1686573
1147054,1687006
1147129,1688546
1147446,1685572
1148027,1686792
1147217,1687022
1135047,1684950
1134986,1689604
1135533,1684108
1135636,1684830
1136615,1684904
1135750,1688880
1155728,1692663
1152555,1704000
1152556,1704681
1151815,1704726
1151563,1705016
1156298,1694743
1156345,1695440
1155907,1696197
1156212,1696381
1157794,1698165
1097752,1762757
1097719,1763708
1098747,1763736
1098408,1763823
1098202,1763872
1098267,1764968
1097632,1765101
1099204,1763730
1098737,1764056
1099133,1764115
1098745,1764376
1099336,1764272
1099552,1762650
1100022,1763382
1099661,1764186
1099720,1764560
1099416,1764672
1100524,1764095
1101654,1765038
1102180,1765161
1102286,1766023
1102655,1765566
1103102,1766523
1094841,1762601
1092904,1765421
1094922,1766880
1095256,1764263
1095225,1765233
1095433,1763004
1095364,1763536
1096756,1763380
1096710,1764473
1096706,1765308
1097544,1760943
1098481,1761628
1097744,1762303
1097783,1762719
1099824,1760368
1099173,1761486
1099931,1761109
1094605,1769065
1094479,1770394
1095148,1772668
1094998,1774083
1099318,1766076
1099507,1766092
1101453,1759857
1100495,1761755
1101517,1763096
1100902,1763151
1101498,1760931
1101597,1762480
1102545,1763055
1090983,1758116
1092142,1761999
1092780,1757405
1092679,1761848
1092205,1762973
1093097,1760583
1093660,1761090
1093072,1761923
1085829,1742259
1086641,1763352
1087687,1762353
1087098,1762787
1088249,1764623
1089755,1757044
1089962,1764884
922595,1939285
922816,1939730
912624,1942449
923076,1940258
923406,1940980
923577,1940969
923498,1941173
923211,1942468
924797,1942345
924668,1943918
923163,1939460
924197,1940677
926378,1939554
928323,1940155
926553,1940842
924043,1932469
924856,1933374
926503,1936570
929115,1937204
929024,1937516
930064,1936215
929914,1939229
929941,1941157
930960,1939909
930995,1940518
931339,1933826
929237,1941325
929947,1943314
931242,1947349
931859,1943402
931855,1943797
931631,1944172
933878,1942976
933398,1943103
931992,1944745
932062,1945566
931285,1947609
931321,1947922
931350,1949609
932560,1949570
931574,1949623
933358,1949718
933033,1950265
926023,1947710
926143,1950669
925020,1955828
926596,1947618
927052,1955242
927297,1947323
910859,1972196
910597,1972450
912557,1958652
910862,1971523
911113,1971771
946640,1683431
946432,1683711
946760,1684038
946041,1684195
946731,1684484
946966,1683579
946987,1684254
947229,1682688
947219,1683221
947342,1683554
947337,1683970
947201,1685256
947143,1685631
948894,1681366
947417,1682843
947707,1683365
947855,1683681
947987,1683936
939177,1682970
941327,1685028
941335,1685384
941342,1684062
941671,1680820
941875,1684169
942592,1684224
943229,1684250
943826,1685274
943281,1685302
941985,1685391
943874,1684408
943870,1685597
943230,1678302
944550,1683420
945206,1680454
945469,1682167
945292,1682325
945483,1682611
947008,1680926
946263,1682261
945616,1683340
946387,1683650
943481,1686997
943977,1686574
943651,1687466
944321,1685326
945235,1687834
945340,1685057
935476,1682709
935749,1683149
934487,1684904
938904,1688564
939208,1688590
941099,1691563
940117,1691588
940486,1691614
993708,1814743
993921,1814935
993887,1816670
994158,1814394
994398,1815082
994234,1815926
994449,1816918
994570,1815136
994780,1817064
996066,1813298
995015,1813781
994898,1814669
995354,1816073
989796,1811921
990213,1813271
990892,1815168
991524,1813679
991916,1813817
991938,1814106
991459,1814562
992676,1813442
992141,1813900
992475,1815468
994175,1812872
993345,1813314
993083,1813928
993162,1814509
993332,1814591
993592,1814713
986696,1812423
988905,1816753
988841,1817025
986656,1817101
988237,1817280
987793,1817439
988997,1817136
989013,1817598
989182,1817823
989240,1812857
989346,1814592
989245,1816365
990403,1815682
990043,1816023
991197,1816377
991174,1816840
984893,1817783
984874,1818805
983123,1822069
985662,1817008
985476,1818553
985668,1816807
986396,1817167
986048,1818282
989058,1824407
989782,1825668
991494,1817715
992056,1819981
992470,1816765
992417,1817889
995940,1817483
993911,1817981
993864,1818209
1164992,1730062
1163957,1730122
1160691,1730531
1164899,1731046
1165534,1730010
1165664,1730730
1165952,1731036
1166523,1730451
1166392,1731332
1166893,1733009
1167247,1730949
1167060,1731859
1167338,1731950
1159841,1729666
1163888,1729557
1163915,1727758
1165736,1728385
1173988,1722932
1173667,1723110
1173869,1723276
1174863,1724042
1174587,1724769
1175046,1725353
1175233,1727981
1167422,1738038
1167699,1738204
1167166,1738599
1168400,1729722
1168202,1733211
1159031,1730447
1164204,1716571
1164567,1716887
978174,1832614
953022,1921431
953146,1922278
953281,1922544
954652,1924422
955153,1921845
955317,1922066
955327,1922470
955274,1923443
955967,1921415
956652,1921709
955471,1922209
956496,1922625
956119,1922921
956932,1921273
957147,1921901
956897,1922170
958217,1921556
957371,1921590
958411,1921604
952488,1918165
953316,1920415
953555,1916874
955310,1918233
958383,1916153
959027,1916366
957307,1916887
957792,1918018
955741,1918780
955573,1919088
956061,1919055
956464,1919080
957124,1919422
957209,1919912
957145,1920454
958024,1918899
